STT,product_name,product_url,product_price,product_revenue 
33,Kính Cường lực kingkong baiko cho iphone 6 6plus 7 8 7plus x xsmax 11 12 13 14 pro max promax 11promax 12promax BAIKO,https://shopee.vn/K%C3%ADnh-C%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-kingkong-baiko-cho-iphone-6-6plus-7-8-7plus-x-xsmax-11-12-13-14-pro-max-promax-11promax-12promax-BAIKO-i.30674096.16979769009?sp_atk=b745442d-9844-4a18-ad01-19a84156ad90&xptdk=b745442d-9844-4a18-ad01-19a84156ad90,2000,14600000
34,Kính cường lực chống vân tay King Kong chính Hãng WK cho 8Plus/X/XsMax/11ProMax/12ProMax,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-ch%E1%BB%91ng-v%C3%A2n-tay-King-Kong-ch%C3%ADnh-H%C3%A3ng-WK-cho-8Plus-X-XsMax-11ProMax-12ProMax-i.136436271.9057259560?sp_atk=1576e21a-4f02-419e-92c3-30f42a9969bc&xptdk=1576e21a-4f02-419e-92c3-30f42a9969bc,61000,500200000
35,Kính Cường Lực 9h Bảo Vệ Toàn Màn Hình Cho iphone 15 pro max 6 6s 7 8 14 15 plus 11 12 15 13 14 pro max xr xs max,https://shopee.vn/K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-9h-B%E1%BA%A3o-V%E1%BB%87-To%C3%A0n-M%C3%A0n-H%C3%ACnh-Cho-iphone-15-pro-max-6-6s-7-8-14-15-plus-11-12-15-13-14-pro-max-xr-xs-max-i.235611104.8700484144?sp_atk=637ba274-9ee1-4a1d-bc27-b4d84f3101fc&xptdk=637ba274-9ee1-4a1d-bc27-b4d84f3101fc,13500,378000000
36,Cường lực Baiko Xiaomi 12T Pro 11T Pro 5G 10T Pro Mi 11 Lite 5G Ne Poco C40 F4 F3 M5 M5s M4 M3 Pro X4 GT X3 Pro Nfc,https://shopee.vn/C%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-Baiko-Xiaomi-12T-Pro-11T-Pro-5G-10T-Pro-Mi-11-Lite-5G-Ne-Poco-C40-F4-F3-M5-M5s-M4-M3-Pro-X4-GT-X3-Pro-Nfc-i.304920136.9903987534?sp_atk=6b60346c-e892-4593-8759-1262837c33c5&xptdk=6b60346c-e892-4593-8759-1262837c33c5,3720,38688000
37,Cường lực Baiko Full màn Chống bụi màng loa iphone 6 7 8 6P 7P 8P X Xr Xsm 11 12 13 14 pro max plus,https://shopee.vn/C%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-Baiko-Full-m%C3%A0n-Ch%E1%BB%91ng-b%E1%BB%A5i-m%C3%A0ng-loa-iphone-6-7-8-6P-7P-8P-X-Xr-Xsm-11-12-13-14-pro-max-plus-i.13928634.20119717550?sp_atk=4b8e2291-71e8-428c-84fd-22f7908ffb79&xptdk=4b8e2291-71e8-428c-84fd-22f7908ffb79,5000,48500000
38,Bộ Vòng Cường Lực Bảo Vệ Camera Titan Chống Trầy Xước Cho Điện Thoại iPhone 14 Pro Max 13 Pro Max 12 Pro Max Njoyshop,https://shopee.vn/B%E1%BB%99-V%C3%B2ng-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-B%E1%BA%A3o-V%E1%BB%87-Camera-Titan-Ch%E1%BB%91ng-Tr%E1%BA%A7y-X%C6%B0%E1%BB%9Bc-Cho-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-iPhone-14-Pro-Max-13-Pro-Max-12-Pro-Max-Njoyshop-i.16838536.15421423014?sp_atk=e70b95eb-df59-4ec7-a0a3-9218f9e1a964&xptdk=e70b95eb-df59-4ec7-a0a3-9218f9e1a964,59000,672600000
39,Dán cường lực Nano bảo vệ Căn Cước Công Dân gắn chíp - CCCD / GPLX,https://shopee.vn/D%C3%A1n-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-Nano-b%E1%BA%A3o-v%E1%BB%87-C%C4%83n-C%C6%B0%E1%BB%9Bc-C%C3%B4ng-D%C3%A2n-g%E1%BA%AFn-ch%C3%ADp-CCCD-GPLX-i.110911235.18265946706?sp_atk=21a74fd9-ebcf-4a93-90ca-6abc9263ebbc&xptdk=21a74fd9-ebcf-4a93-90ca-6abc9263ebbc,4100,20910000
40,WUJU Kính cường lực 9H 2.5D trong suốt compatible for iPhone 11 12 13 14 15 Pro Max XS Max XR X 7 8 14 15 Plus SE,https://shopee.vn/WUJU-K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-9H-2.5D-trong-su%E1%BB%91t-compatible-for-iPhone-11-12-13-14-15-Pro-Max-XS-Max-XR-X-7-8-14-15-Plus-SE-i.354269605.15710067894?sp_atk=209e0595-6f6f-453e-927c-71efb6c41830&xptdk=209e0595-6f6f-453e-927c-71efb6c41830,7000,42000000
41,"Miếng dán điện thoại S P đẹp lung linh, phù hợp phong thủy tài lộc, may mắn",https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-S-P-%C4%91%E1%BA%B9p-lung-linh-ph%C3%B9-h%E1%BB%A3p-phong-th%E1%BB%A7y-t%C3%A0i-l%E1%BB%99c-may-m%E1%BA%AFn-i.289826815.21859362295?sp_atk=da5bfe08-565e-4683-b650-60c3c7dd2bd0&xptdk=da5bfe08-565e-4683-b650-60c3c7dd2bd0,4900,28910000
42,Kính cường lực iphone full màn kingkong baiko iphone 6/7/8/7plus/8plus/xs/xsmax/11/12/13/14/15/pro/plus/promax/max BAIKO,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-iphone-full-m%C3%A0n-kingkong-baiko-iphone-6-7-8-7plus-8plus-xs-xsmax-11-12-13-14-15-pro-plus-promax-max-BAIKO-i.204928811.5939146808?sp_atk=6b30fe1a-ba1e-4913-b27d-ed2036431d5b&xptdk=6b30fe1a-ba1e-4913-b27d-ed2036431d5b,1000,196000000
43,"Sỉ_Dán dẻo PPF Samsung S23 Ultra, S22 Ultra, S21 Ultra,Note 10 Plus /Note 20/ Note 20 Ultra + tặng gạt dán",https://shopee.vn/S%E1%BB%89_D%C3%A1n-d%E1%BA%BBo-PPF-Samsung-S23-Ultra-S22-Ultra-S21-Ultra-Note-10-Plus-Note-20-Note-20-Ultra-t%E1%BA%B7ng-g%E1%BA%A1t-d%C3%A1n-i.335520.3302040525?sp_atk=3388b0bf-0bc8-4bbb-9aa9-63b1310c73bc&xptdk=3388b0bf-0bc8-4bbb-9aa9-63b1310c73bc,22000,402600000
44,Cường lực KingKong chống nhìn trộm có khung tự dán cho iphone 11 pro max 12 pro max 13 pro max 14 pro max xs max,https://shopee.vn/C%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-KingKong-ch%E1%BB%91ng-nh%C3%ACn-tr%E1%BB%99m-c%C3%B3-khung-t%E1%BB%B1-d%C3%A1n-cho-iphone-11-pro-max-12-pro-max-13-pro-max-14-pro-max-xs-max-i.241734228.16775123461?sp_atk=2158deda-7c63-4921-b7b3-304bfab1e287&xptdk=2158deda-7c63-4921-b7b3-304bfab1e287,25000,522500000
45,Kính cường lực bảo vệ Camera Iphone 11/11 Pro max/12/12 Pro Max/13 /13 Pro Max/ 14 Pro Max,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-b%E1%BA%A3o-v%E1%BB%87-Camera-Iphone-11-11-Pro-max-12-12-Pro-Max-13-13-Pro-Max-14-Pro-Max-i.16660657.7442668643?sp_atk=0643d08e-014f-47b9-9f71-209f828c8e36&xptdk=0643d08e-014f-47b9-9f71-209f828c8e36,8000,731200000
46,Kính cường lực iphone 2.5D miếng dán màn hình trong suốt 5/6/6s/7/7plus/8/8plus/plus/x/xr /xs/Xsmax/11/12/pro/max [2.5],https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-iphone-2.5D-mi%E1%BA%BFng-d%C3%A1n-m%C3%A0n-h%C3%ACnh-trong-su%E1%BB%91t-5-6-6s-7-7plus-8-8plus-plus-x-xr-xs-Xsmax-11-12-pro-max-2.5--i.30674096.5315118957?sp_atk=9c2b0f04-8bff-45ee-a648-2620772b1c5a&xptdk=9c2b0f04-8bff-45ee-a648-2620772b1c5a,1000,36000000
47,Dán ppf IP chống vân tay IP14 pro max 13 12 promax 11 promax xs xr max 7 8 plus 6 6s Plus Xsmax,https://shopee.vn/D%C3%A1n-ppf-IP-ch%E1%BB%91ng-v%C3%A2n-tay-IP14-pro-max-13-12-promax-11-promax-xs-xr-max-7-8-plus-6-6s-Plus-Xsmax-i.190253918.5851975056?sp_atk=b6256e74-b74e-40df-bbf5-c4867985e90a&xptdk=b6256e74-b74e-40df-bbf5-c4867985e90a,1500,91200000
48,Kính Cường Lực iPhone Full Màn Tự Dán LION KING Chính Hãng SD DESIGN Có Sẵn Khung Dán Dễ Dàng Màng Loa Chống Bụi Bẩn,https://shopee.vn/K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-iPhone-Full-M%C3%A0n-T%E1%BB%B1-D%C3%A1n-LION-KING-Ch%C3%ADnh-H%C3%A3ng-SD-DESIGN-C%C3%B3-S%E1%BA%B5n-Khung-D%C3%A1n-D%E1%BB%85-D%C3%A0ng-M%C3%A0ng-Loa-Ch%E1%BB%91ng-B%E1%BB%A5i-B%E1%BA%A9n-i.359322451.21053464776?sp_atk=4a5a9e3b-e208-4799-917c-f1635bb3d6c6&xptdk=4a5a9e3b-e208-4799-917c-f1635bb3d6c6,5000,145500000
49,Kính cường lực iphone Kingkong chống vân tay 6plus/6splus/7plus/8/8plus/x/xs/11/12/13/14/pro/max/promax/plus ốp lưng,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-iphone-Kingkong-ch%E1%BB%91ng-v%C3%A2n-tay-6plus-6splus-7plus-8-8plus-x-xs-11-12-13-14-pro-max-promax-plus-%E1%BB%91p-l%C6%B0ng-i.89827191.21157234292?sp_atk=e84b16d6-69c2-4b1b-916a-07d4be362b6a&xptdk=e84b16d6-69c2-4b1b-916a-07d4be362b6a,45000,414000000
50,Cường lực full màn 10D 6/6s/6Plus/6sPlus/7/8/7Plus/8Plus/X/Xs/XsMax/11/12/13/14promax Full màn cực chất,https://shopee.vn/C%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-full-m%C3%A0n-10D-6-6s-6Plus-6sPlus-7-8-7Plus-8Plus-X-Xs-XsMax-11-12-13-14promax-Full-m%C3%A0n-c%E1%BB%B1c-ch%E1%BA%A5t-i.169522319.4806369181?sp_atk=2b38bda6-f068-4490-912f-2742f5f23996&xptdk=2b38bda6-f068-4490-912f-2742f5f23996,3600,1064160000
51,IPHONE 6 ĐẾN 15 PRO MAX - KÍNH CƯỜNG LỰC CAO CẤP KING KONG BAIKO FULL MÀN HÌNH,https://shopee.vn/IPHONE-6-%C4%90%E1%BA%BEN-15-PRO-MAX-K%C3%8DNH-C%C6%AF%E1%BB%9CNG-L%E1%BB%B0C-CAO-C%E1%BA%A4P-KING-KONG-BAIKO-FULL-M%C3%80N-H%C3%8CNH-i.12531155.20237041700?sp_atk=d1b4db06-e919-45c5-ac34-6bde13d8348e&xptdk=d1b4db06-e919-45c5-ac34-6bde13d8348e,9900,103950000
52,[KHUNG TỰ DÁN] Kính cường lực KingKong bảo vệ màng loa WEKOME 034-057 cho iph11 12 13 pro max 14 pro max x xr xs max,https://shopee.vn/-KHUNG-T%E1%BB%B0-D%C3%81N-K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-KingKong-b%E1%BA%A3o-v%E1%BB%87-m%C3%A0ng-loa-WEKOME-034-057-cho-iph11-12-13-pro-max-14-pro-max-x-xr-xs-max-i.654857837.22404829235?sp_atk=abe3a7b4-3323-45aa-a81f-0fd50d7d364e&xptdk=abe3a7b4-3323-45aa-a81f-0fd50d7d364e,79000,505600000
53,Cường lực chống nhìn trộm SamSung A12 A13 A23 A33 A53 A71 A72 A73 A22 A03s A04 A04s M51 M33 A52s A52 5G A51 A32 A20s A11,https://shopee.vn/C%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-ch%E1%BB%91ng-nh%C3%ACn-tr%E1%BB%99m-SamSung-A12-A13-A23-A33-A53-A71-A72-A73-A22-A03s-A04-A04s-M51-M33-A52s-A52-5G-A51-A32-A20s-A11-i.304920136.9908730982?sp_atk=0047f320-bf0a-4f43-ba92-6bb7468cd57f&xptdk=0047f320-bf0a-4f43-ba92-6bb7468cd57f,6800,95880000
54,Kính cường lực iphone 15 15+ 15 promax 14 pro max xsmax 11 13 mini 14 12 Se 2022 2020 6 6s 7 8 Plus X XR Kính [9D],https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-iphone-15-15-15-promax-14-pro-max-xsmax-11-13-mini-14-12-Se-2022-2020-6-6s-7-8-Plus-X-XR-K%C3%ADnh-9D--i.179986721.5508968366?sp_atk=83edc778-1152-4204-9986-10087ec4e44f&xptdk=83edc778-1152-4204-9986-10087ec4e44f,1979,42152700
55,Kính cường lực iphone kingkong chống nhìn trộm or chống vân tay full màn 8 7plus x xsmax 11 12 13 14 15 pro max promax,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-iphone-kingkong-ch%E1%BB%91ng-nh%C3%ACn-tr%E1%BB%99m-or-ch%E1%BB%91ng-v%C3%A2n-tay-full-m%C3%A0n-8-7plus-x-xsmax-11-12-13-14-15-pro-max-promax-i.234440861.3344771549?sp_atk=ea161898-36ec-4f10-b1ee-1dc4880b754a&xptdk=ea161898-36ec-4f10-b1ee-1dc4880b754a,1000,25100000
56,KINH IPHONE 14pro 14plus 13 12pro max 12pro 12 6.1 11pro max 11pro 11 XR Xs max X 6 7 8 5 KÍNH CƯỜNG LỰC SIÊU BẢO VỆ-10K,https://shopee.vn/KINH-IPHONE-14pro-14plus-13-12pro-max-12pro-12-6.1-11pro-max-11pro-11-XR-Xs-max-X-6-7-8-5-K%C3%8DNH-C%C6%AF%E1%BB%9CNG-L%E1%BB%B0C-SI%C3%8AU-B%E1%BA%A2O-V%E1%BB%86-10K-i.71850561.1219274009?sp_atk=cf70ead5-c883-4ee9-bfe4-2ab3ae08c63b&xptdk=cf70ead5-c883-4ee9-bfe4-2ab3ae08c63b,15000,31500000
57,"Kính Cường Lực, Miếng Dán Cường Lực iPhone Chống Vỡ BaiKo Kingkong iP 7Plus,8Plus,x,xs,xsmax,11,12,13,14,Pro,ProMax",https://shopee.vn/K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-Mi%E1%BA%BFng-D%C3%A1n-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-iPhone-Ch%E1%BB%91ng-V%E1%BB%A1-BaiKo-Kingkong-iP-7Plus-8Plus-x-xs-xsmax-11-12-13-14-Pro-ProMax-i.392688529.17047021507?sp_atk=62b9cbe5-3191-4c37-b7ac-63feda705067&xptdk=62b9cbe5-3191-4c37-b7ac-63feda705067,19800,73260000
58,Kính cường lực bảo vệ Camera iPhone 15 Promax 14 Promax 13Promax 13Pro 13 12Promax 12Pro 12 11 Pro max Kính Nano Dẻo,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-b%E1%BA%A3o-v%E1%BB%87-Camera-iPhone-15-Promax-14-Promax-13Promax-13Pro-13-12Promax-12Pro-12-11-Pro-max-K%C3%ADnh-Nano-D%E1%BA%BBo-i.45955790.17559670729?sp_atk=e7867f71-17b7-45bb-9572-6cb9f9d3eab6&xptdk=e7867f71-17b7-45bb-9572-6cb9f9d3eab6,9000,62100000
59,Kính Cường Lực 999d Bảo Vệ Toàn Màn Hình Cho iphone 15 14 13 12 pro max 11 pro max xr xs x 8 7 6s plus Ốp,https://shopee.vn/K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-999d-B%E1%BA%A3o-V%E1%BB%87-To%C3%A0n-M%C3%A0n-H%C3%ACnh-Cho-iphone-15-14-13-12-pro-max-11-pro-max-xr-xs-x-8-7-6s-plus-%E1%BB%90p-i.129404113.8682974867?sp_atk=fabd458e-cb54-4191-96f9-e34b4b95b80b&xptdk=fabd458e-cb54-4191-96f9-e34b4b95b80b,18000,118800000
60,Cường lực baiko chống nhìn trộm cho iphone 11 pro max 12 pro max 13 pro max 14 pro max x xr xs max 7 8 plus [BAIKO CNT],https://shopee.vn/C%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-baiko-ch%E1%BB%91ng-nh%C3%ACn-tr%E1%BB%99m-cho-iphone-11-pro-max-12-pro-max-13-pro-max-14-pro-max-x-xr-xs-max-7-8-plus-BAIKO-CNT--i.304920136.20757752096?sp_atk=5af92871-c8ce-486e-aa29-6a12c3bf4a0a&xptdk=5af92871-c8ce-486e-aa29-6a12c3bf4a0a,8400,27720000
1,"""Kính cường lực OPPO A3s "" Full màn hình, Ảnh thực shop tự chụp, tặng kèm bộ giấy lau kính TimShop",https://shopee.vn/-K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-OPPO-A3s-Full-m%C3%A0n-h%C3%ACnh-%E1%BA%A2nh-th%E1%BB%B1c-shop-t%E1%BB%B1-ch%E1%BB%A5p-t%E1%BA%B7ng-k%C3%A8m-b%E1%BB%99-gi%E1%BA%A5y-lau-k%C3%ADnh-TimShop-i.175047364.4961705820?sp_atk=3c2d8431-2579-41d0-9b9f-fe6b7ce33de9&xptdk=3c2d8431-2579-41d0-9b9f-fe6b7ce33de9,2000,14400000
2,Kính cường lực iphone Quaker AG 7 8 Plus X XS XSMAX 11 12 13 14 PROMAX bề mặt nhám chống bám vân tay,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-iphone-Quaker-AG-7-8-Plus-X-XS-XSMAX-11-12-13-14-PROMAX-b%E1%BB%81-m%E1%BA%B7t-nh%C3%A1m-ch%E1%BB%91ng-b%C3%A1m-v%C3%A2n-tay-i.394941304.22321333378?sp_atk=152f9d3e-53ae-4305-9a7a-a73bd275b5c6&xptdk=152f9d3e-53ae-4305-9a7a-a73bd275b5c6,44000,162800000
3,Kính cường lực FULL MÀN HÌNH iphone 6/6s/6plus/6splus/7/8/7plus/8plus/x/xs/xr/11/12/13/14/15/pro/max/plus/promax/xsmax,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-FULL-M%C3%80N-H%C3%8CNH-iphone-6-6s-6plus-6splus-7-8-7plus-8plus-x-xs-xr-11-12-13-14-15-pro-max-plus-promax-xsmax-i.25702945.6880192963?sp_atk=acefc6f5-e318-4279-ab79-6c9cc52ad711&xptdk=acefc6f5-e318-4279-ab79-6c9cc52ad711,1950,11505000
4,"Cường lực IPhone X/ Xs/ Xs Max / Xr/11/ 11 Pro/ 11 Pro Max/ 12 Mini/12/13/14 Pro/Plus/ Pro Max ""9D Full"" Timshop",https://shopee.vn/C%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-IPhone-X-Xs-Xs-Max-Xr-11-11-Pro-11-Pro-Max-12-Mini-12-13-14-Pro-Plus-Pro-Max-9D-Full-Timshop-i.175047364.8365907161?sp_atk=5f1269f3-1b69-46f3-b241-b5d2ed316c9c&xptdk=5f1269f3-1b69-46f3-b241-b5d2ed316c9c,2000,21800000
5,"gốm sứ kính cường lực chống nhìn trộm iphone 14 13 11 12 Pro Max XS XR X 7 8 6 6S Plus SE promax Cảm giác mờ, chống bụi bẩn và không bám tro",https://shopee.vn/g%E1%BB%91m-s%E1%BB%A9-k%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-ch%E1%BB%91ng-nh%C3%ACn-tr%E1%BB%99m-iphone-14-13-11-12-Pro-Max-XS-XR-X-7-8-6-6S-Plus-SE-promax-C%E1%BA%A3m-gi%C3%A1c-m%E1%BB%9D-ch%E1%BB%91ng-b%E1%BB%A5i-b%E1%BA%A9n-v%C3%A0-kh%C3%B4ng-b%C3%A1m-tro-i.292816742.20643231497?sp_atk=2a432bfd-0a0d-4d75-9cc1-f93a1e9b631c&xptdk=2a432bfd-0a0d-4d75-9cc1-f93a1e9b631c,28999,176893900
6,Kính cường lực bảo vệ Camera IPhone xs max / 11 / 11 promax / 12 / 12 promax/ 13 promax/14 promax,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-b%E1%BA%A3o-v%E1%BB%87-Camera-IPhone-xs-max-11-11-promax-12-12-promax-13-promax-14-promax-i.14635718.4624868101?sp_atk=f80dc284-f1dc-4739-aa39-b297b861185e&xptdk=f80dc284-f1dc-4739-aa39-b297b861185e,9300,277140000
7,Cường Lực Iphone Full Màn 21D 10D 6/6plus/7/7plus/8/8plus/x/11/12/13/14/pro/plus/promax,https://shopee.vn/C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-Iphone-Full-M%C3%A0n-21D-10D-6-6plus-7-7plus-8-8plus-x-11-12-13-14-pro-plus-promax-i.130641691.7929516653?sp_atk=62560551-6403-480d-b541-626de4865788&xptdk=62560551-6403-480d-b541-626de4865788,3800,925300000
8,Miếng Dán Cường Lực Kingkong 3d Full Màn Hình Cho iPhone 15 14 13 12 11 Pro Max X Xs XsMax 8 Plus 7 Plus Njoyshop,https://shopee.vn/Mi%E1%BA%BFng-D%C3%A1n-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-Kingkong-3d-Full-M%C3%A0n-H%C3%ACnh-Cho-iPhone-15-14-13-12-11-Pro-Max-X-Xs-XsMax-8-Plus-7-Plus-Njoyshop-i.16838536.5147674168?sp_atk=6c8602ab-73c1-412c-902b-31529b5da367&xptdk=6c8602ab-73c1-412c-902b-31529b5da367,36000,378000000
9,Kính Cường Lực Iphone Chống Nhìn Trộm Kingkong Khung Tự Dán Full Màn ip 7plus 8plus x xsmax 11 12 13 14 pro max promax,https://shopee.vn/K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-Iphone-Ch%E1%BB%91ng-Nh%C3%ACn-Tr%E1%BB%99m-Kingkong-Khung-T%E1%BB%B1-D%C3%A1n-Full-M%C3%A0n-ip-7plus-8plus-x-xsmax-11-12-13-14-pro-max-promax-i.130641691.6911932764?sp_atk=09e28aa3-7794-4498-9bbf-253aec87c29c&xptdk=09e28aa3-7794-4498-9bbf-253aec87c29c,1000,522800000
10,"Kính cường lực iphone Kingkong BAIKO Cao cấp Chính hãng siêu mượt, siêu dẻo, chống bụi màng loa cực đỉnh - PandaCase",https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-iphone-Kingkong-BAIKO-Cao-c%E1%BA%A5p-Ch%C3%ADnh-h%C3%A3ng-si%C3%AAu-m%C6%B0%E1%BB%A3t-si%C3%AAu-d%E1%BA%BBo-ch%E1%BB%91ng-b%E1%BB%A5i-m%C3%A0ng-loa-c%E1%BB%B1c-%C4%91%E1%BB%89nh-PandaCase-i.238930514.19229521277?sp_atk=67bd2c41-cdd9-4125-bdcf-902e9503c415&xptdk=67bd2c41-cdd9-4125-bdcf-902e9503c415,12000,424800000
11,Kính Cường Lực Chống Vân Tay Full Viền Cho Điện Thoại iPhone 15 14 13 12 11 Pro Max XsMax Xr X 7 8 Plus Njoyshop,https://shopee.vn/K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-Ch%E1%BB%91ng-V%C3%A2n-Tay-Full-Vi%E1%BB%81n-Cho-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-iPhone-15-14-13-12-11-Pro-Max-XsMax-Xr-X-7-8-Plus-Njoyshop-i.16838536.2608200621?sp_atk=a28598fa-6b1a-4ab1-883e-7377ea7a0d71&xptdk=a28598fa-6b1a-4ab1-883e-7377ea7a0d71,31350,206910000
12,Kính cường lực iphone TỰ DÁN Blue Arrow full BAIKO 15 13 12 PRO MAX trong suốt vô cực tràn viền có màng bảo vệ loa thoại,https://shopee.vn/K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-iphone-T%E1%BB%B0-D%C3%81N-Blue-Arrow-full-BAIKO-15-13-12-PRO-MAX-trong-su%E1%BB%91t-v%C3%B4-c%E1%BB%B1c-tr%C3%A0n-vi%E1%BB%81n-c%C3%B3-m%C3%A0ng-b%E1%BA%A3o-v%E1%BB%87-loa-tho%E1%BA%A1i-i.405987583.14483978900?sp_atk=03f39edd-fa33-4d5a-8833-1197d7f7b7be&xptdk=03f39edd-fa33-4d5a-8833-1197d7f7b7be,8900,46280000
13,"Miếng dán đính đá bảo vệ camera cho iphone 11 12 13 14 pro max,14 plus 12 13 mini đẹp lung linh",https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-%C4%91%C3%ADnh-%C4%91%C3%A1-b%E1%BA%A3o-v%E1%BB%87-camera-cho-iphone-11-12-13-14-pro-max-14-plus-12-13-mini-%C4%91%E1%BA%B9p-lung-linh-i.156881959.13390487352?sp_atk=9e9a2022-3cc3-4594-a678-95c14acc8255&xptdk=9e9a2022-3cc3-4594-a678-95c14acc8255,9000,66600000
14,Kính cường lực iPhone KINGKONG BAIKO cao cấp - Kính cường lực iphone 7/8/plus/x/xs/xr/11/12/13/14/pro/promax,https://shopee.vn/Ki%CC%81nh-c%C6%B0%C6%A1%CC%80ng-l%C6%B0%CC%A3c-iPhone-KINGKONG-BAIKO-cao-c%E1%BA%A5p-K%C3%ADnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-iphone-7-8-plus-x-xs-xr-11-12-13-14-pro-promax-i.68372783.19960881221?sp_atk=39d6bb70-a204-414d-bb07-73d4e85db1d9&xptdk=39d6bb70-a204-414d-bb07-73d4e85db1d9,1000,6000000
15,Kình cường lực siêu trong 4k 6 Lớp Chính Hãng HOCO full màn hình dùng cho iphone ip 11 12 13 14 promax 15 xsmax xr ...,https://shopee.vn/K%C3%ACnh-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-si%C3%AAu-trong-4k-6-L%E1%BB%9Bp-Ch%C3%ADnh-H%C3%A3ng-HOCO-full-m%C3%A0n-h%C3%ACnh-d%C3%B9ng-cho-iphone-ip-11-12-13-14-promax-15-xsmax-xr-...-i.737801055.20244667626?sp_atk=ee4ae9aa-6b90-447e-a624-390b2de9c8d7&xptdk=ee4ae9aa-6b90-447e-a624-390b2de9c8d7,26000,158600000
16,Kính Viền Kim Loại Bảo Vệ Camera Sau Cho iphone 14 pro Max iphone 12 pro Max Plus 13 pro,https://shopee.vn/K%C3%ADnh-Vi%E1%BB%81n-Kim-Lo%E1%BA%A1i-B%E1%BA%A3o-V%E1%BB%87-Camera-Sau-Cho-iphone-14-pro-Max-iphone-12-pro-Max-Plus-13-pro-i.292816742.21947685888?sp_atk=95058833-271d-4225-9ac9-4d0b73fa59f9&xptdk=95058833-271d-4225-9ac9-4d0b73fa59f9,33496,90439200
17,Kính Cường Lực IP Tự Dán KingKong Ngăn Bụi Loa cho 11ProMax/12/12Pro/12Promax/13/13ProMax/14/14ProMax - phukienhatde,https://shopee.vn/K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-IP-T%E1%BB%B1-D%C3%A1n-KingKong-Ng%C4%83n-B%E1%BB%A5i-Loa-cho-11ProMax-12-12Pro-12Promax-13-13ProMax-14-14ProMax-phukienhatde-i.136436271.22912575901?sp_atk=352479da-2afe-45ab-9d49-25a6fa3202c5&xptdk=352479da-2afe-45ab-9d49-25a6fa3202c5,45000,247500000
